id,name,homepage,pubid,pubkey,booktitle,editor,year,title
3300233,Xiao Hu 0005,https://users.cs.duke.edu/~xh102/,3123848,conf/sigmod/ZhaoC0HY18,SIGMOD Conference,,2018,Random Sampling over Joins Revisited.
3310182,Xiaopeng Xiong,http://www.cs.purdue.edu/homes/xxiong/,3121896,conf/sigmod/MokbelXA04,SIGMOD Conference,,2004,SINA: Scalable Incremental Processing of Continuous Queries in Spatio-temporal Databases.
3312946,Xiaoxin Yin,http://www.ews.uiuc.edu/~xyin1/,3123046,conf/sigmod/SunWYCHYZ08,SIGMOD Conference,,2008,BibNetMiner: mining bibliographic information networks.
3333737,XuanLong Nguyen,http://dept.stat.lsa.umich.edu/~xuanlong/index.html,3121060,conf/sigmod/Khamis0NOS18,DEEM@SIGMOD,,2018,AC/DC: In-Database Learning Thunderstruck.
3333737,XuanLong Nguyen,http://dept.stat.lsa.umich.edu/~xuanlong/index.html,3122698,conf/sigmod/SchleichOK0N19,SIGMOD Conference,,2019,A Layered Aggregate Engine for Analytics Workloads.
3359966,Yanhong A. Liu,https://www3.cs.stonybrook.edu/~liu/,3123139,conf/sigmod/TekleL11,SIGMOD Conference,,2011,More efficient datalog queries: subsumptive tabling beats magic sets.
3379880,Yelena Yesha,http://www.umbc.edu/engineering/csee/faculty/yeyesha.html,3118505,conf/sigmod/AdamY98,SIGMOD Conference,,1998,Electronic Commerce: Tutorial.
3384326,Yi Chen 0001,https://web.njit.edu/~ychen/,3119416,conf/sigmod/ChenDZ04,SIGMOD Conference,,2004,BLAS: An Efficient XPath Processing System.
3384326,Yi Chen 0001,https://web.njit.edu/~ychen/,3119470,conf/sigmod/ChenWLL09,SIGMOD Conference,,2009,Keyword search on structured and semi-structured data.
3384326,Yi Chen 0001,https://web.njit.edu/~ychen/,3120722,conf/sigmod/HuangLC08,SIGMOD Conference,,2008,Query biased snippet generation in XML search.
3384326,Yi Chen 0001,https://web.njit.edu/~ychen/,3121523,conf/sigmod/LiuC07,SIGMOD Conference,,2007,Identifying meaningful return information for XML keyword search.
3384326,Yi Chen 0001,https://web.njit.edu/~ychen/,3123043,conf/sigmod/SunLDC09,SIGMOD Conference,,2009,Detecting and resolving unsound workflow views for correct provenance analysis.
3384406,Yi Deng 0001,http://www.cs.fiu.edu/scspage/professor/Deng.html,3123021,conf/sigmod/SuLRD93,SIGMOD Conference,,1993,An Instant and Accurate Estimation Method for Joins and Selection in a Retrieval-Intensive Environment.
3391344,Yigal Arens,http://ai.isi.edu/people/profiles/arens.html,3118717,conf/sigmod/ArensK93,SIGMOD Conference,,1993,SIMS: Retrieving and Integrating Information From Multiple Sources.
3392282,Yihong Zhao 0001,http://www.cs.wisc.edu/~zhao/zhao.html,3123850,conf/sigmod/ZhaoDN97,SIGMOD Conference,,1997,An Array-Based Algorithm for Simultaneous Multidimensional Aggregates.
3392282,Yihong Zhao 0001,http://www.cs.wisc.edu/~zhao/zhao.html,3123851,conf/sigmod/ZhaoDNS98,SIGMOD Conference,,1998,Simultaneous Optimization and Evaluation of Multiple Dimensional Queries.
3396695,Ying Yang 0005,https://www.cse.buffalo.edu/~yyang25/,3119110,conf/sigmod/BrachmannBCFFGK19,SIGMOD Conference,,2019,Data Debugging and Exploration with Vizier.
3396695,Ying Yang 0005,https://www.cse.buffalo.edu/~yyang25/,3122963,conf/sigmod/SpothXK0HLG18,HILDA@SIGMOD,,2018,SchemaDrill: Interactive Semi-Structured Schema Design.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3118281,conf/sigmod/0001Q0CZ022,SIGMOD Conference,,2022,On Scalable Computation of Graph Eccentricities.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3121440,conf/sigmod/LiQQ0C020,SIGMOD Conference,,2020,Scaling Up Distance Labeling on Graphs with Core-Periphery Properties.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3121441,conf/sigmod/LiQQ0CL19,SIGMOD Conference,,2019,Scaling Distance Labeling on Small-World Networks.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3121503,conf/sigmod/LinghuZ00Z20,SIGMOD Conference,,2020,Global Reinforcement of Social Networks: The Anchored Coreness Problem.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3122147,conf/sigmod/OuyangQCLZZ18,SIGMOD Conference,,2018,When Hierarchy Meets 2-Hop-Labeling: Efficient Shortest Distance Queries on Road Networks.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3122148,conf/sigmod/OuyangWQC0020,SIGMOD Conference,,2020,Progressive Top-K Nearest Neighbors Search in Large Road Networks.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3122772,conf/sigmod/ShangLZYW10,SIGMOD Conference,,2010,Connected substructure similarity search.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3123354,conf/sigmod/WangCZL15,GeoRich@SIGMOD,,2015,Selecting Representative Objects Considering Coverage and Diversity.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3123360,conf/sigmod/WangH000022,SIGMOD Conference,,2022,Neural Subgraph Counting with Wasserstein Estimator.
3396754,Ying Zhang 0001,https://www.uts.edu.au/staff/ying.zhang,3123424,conf/sigmod/WangZZLC15,SIGMOD Conference,,2015,Optimal Spatial Dominance: An Effective Search of Nearest Neighbor Candidates.
3415457,Yongjian Fu 0001,https://engineering.csuohio.edu/eecs/yongjian-fu-associate-professor,3120506,conf/sigmod/HanFHCC94,SIGMOD Conference,,1994,DBLearn: A System Prototype for Knowledge Discovery in Relational Databases.
3415457,Yongjian Fu 0001,https://engineering.csuohio.edu/eecs/yongjian-fu-associate-professor,3120507,conf/sigmod/HanFWCZK96,SIGMOD Conference,,1996,DBMiner: Interactive Mining of Multiple-Level Knowledge in Relational Databases.
3426215,You Wu 0001,https://users.cs.duke.edu/~wuyou/,3121180,conf/sigmod/KornWWY19,SIGMOD Conference,,2019,Automatically Generating Interesting Facts from Wikipedia Tables.
3426215,You Wu 0001,https://users.cs.duke.edu/~wuyou/,3123564,conf/sigmod/WuWLSSALYY14,SIGMOD Conference,,2014,"iCheck: computationally combating ""lies, d-ned lies, and statistics""."
3430020,Young-Kyoon Suh,https://www2.cs.arizona.edu/~yksuh/,3119676,conf/sigmod/CurrimSSZJY13,SIGMOD Conference,,2013,DBMS metrology: measuring query time.
3442305,Yuan-Fang Wang,http://www.cs.ucsb.edu/~yfwang/,3120839,conf/sigmod/JainCW04,SIGMOD Conference,,2004,Adaptive Stream Resource Management Using Kalman Filters.
3448612,Yue Zhuge,http://www-db.stanford.edu/~zhuge/zhuge.html,3121273,conf/sigmod/LabioZWGGW97,SIGMOD Conference,,1997,The WHIPS Prototype for Data Warehouse Creation and Maintenance.
3448612,Yue Zhuge,http://www-db.stanford.edu/~zhuge/zhuge.html,3123910,conf/sigmod/ZhugeGHW95,SIGMOD Conference,,1995,View Maintenance in a Warehousing Environment.
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3118673,conf/sigmod/AndersonBKW98,SIGMOD Conference,,1998,"Replication, Consistency, and Practicality: Are These Mutually Exclusive?"
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3119126,conf/sigmod/BreitbartKRSS99,SIGMOD Conference,,1999,Update Propagation Protocols For Replicated Databases.
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3119127,conf/sigmod/BreitbartS88,SIGMOD Conference,,1988,Multidatabase Update Issues.
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3119128,conf/sigmod/BreitbartST90,SIGMOD Conference,,1990,Reliable Transaction Management in a Multidatabase System.
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3121794,conf/sigmod/MehrotraRBKS92,SIGMOD Conference,,1992,The Concurrency Control Problem in Multidatabases: Characteristics and Solutions.
3470611,Yuri Breitbart,http://www.cs.kent.edu/~yuri/,3123302,conf/sigmod/VingralekBW94,SIGMOD Conference,,1994,Distributed File Organization with Scalable Cost/Performance.
3479940,Yuyang Wang 0001,https://web.mit.edu/~ywang02/www/,3120000,conf/sigmod/FaloutsosGJW19,SIGMOD Conference,,2019,Classical and Contemporary Approaches to Big Time Series Forecasting.
3479940,Yuyang Wang 0001,https://web.mit.edu/~ywang02/www/,3121475,conf/sigmod/LibertyKXRCNDSA20,SIGMOD Conference,,2020,Elastic Machine Learning Algorithms in Amazon SageMaker.
3540474,Zo Lacroix,http://www.eas.asu.edu/~lacroix/,3121276,conf/sigmod/LacroixSC98,SIGMOD Conference,,1998,User-oriented smart-cache for the Web: What You Seek is What You Get!
